date,customer_id,product_id,product_name,category,region,channel,units_sold,unit_price,discount,cost,customer_age,customer_tenure_months,num_complaints,last_purchase_days_ago,churned,stock_on_hand,reorder_point,sales_amount,profit
2025-09-18,1078,2083,Laptop,Food,East,Retail,19,119.71,0.27,156.71,59,67,2,68,0,57,51,1660.38,-1317.11
2025-09-19,1288,2060,Bread,Sports,Central,Retail,47,227.52,0.23,181.16,69,29,1,59,0,269,27,8233.95,-280.57
2025-09-20,1120,2044,Desk,Furniture,North,Retail,1,247.26,0.07,139.98,63,61,4,130,0,328,69,229.95,89.97
2025-09-21,1302,2011,Bread,Furniture,East,Online,3,417.5,0.27,105.53,53,68,1,266,0,454,66,914.32,597.73
2025-09-22,1491,2066,Desk,Furniture,Central,Retail,27,449.05,0.12,143.01,60,9,0,75,0,294,65,10669.43,6808.16
2025-09-23,1400,2047,Laptop,Electronics,South,Retail,18,213.16,0.17,96.87,20,17,2,90,0,121,99,3184.61,1440.95
2025-09-24,1452,2073,Rice,Furniture,West,Wholesale,30,18.68,0.25,134.25,40,49,4,357,0,158,54,420.3,-3607.2
2025-09-25,1165,2085,Bread,Sports,South,Online,2,432.27,0.06,110.88,34,63,1,154,1,177,80,812.67,590.91
2025-09-26,1182,2088,TV,Sports,North,Wholesale,5,95.4,0.24,172.03,24,46,4,218,0,143,98,362.52,-497.63
2025-09-27,1469,2098,Shirt,Clothing,South,Online,29,314.72,0.18,75.19,43,13,0,28,1,327,70,7484.04,5303.53
2025-09-28,1398,2086,Desk,Electronics,South,Online,33,22.24,0.27,296.65,60,45,1,130,1,367,82,535.76,-9253.69
2025-09-29,1223,2003,Shirt,Sports,South,Online,42,205.76,0.05,152.76,35,53,1,66,0,306,27,8209.82,1793.9
2025-09-30,1311,2076,Shoe,Food,South,Wholesale,20,493.12,0.13,62.28,63,17,2,144,0,398,53,8580.29,7334.69
2025-10-01,1432,2092,Shoe,Electronics,North,Wholesale,30,59.34,0.25,145.73,63,47,2,313,0,88,44,1335.15,-3036.75
2025-10-02,1466,2030,Laptop,Electronics,Central,Wholesale,42,217.61,0.01,260.59,23,62,1,277,0,238,63,9048.22,-1896.56
2025-10-03,1007,2090,Desk,Sports,East,Wholesale,5,160.5,0.03,11.43,48,50,2,103,0,37,62,778.42,721.27
2025-10-04,1330,2021,Phone,Food,West,Retail,21,453.49,0.3,205.47,46,43,1,314,0,360,69,6666.3,2351.43
2025-10-05,1263,2028,Shoe,Clothing,East,Retail,15,435.98,0.08,166.65,26,68,3,37,0,78,32,6016.52,3516.77
2025-10-06,1161,2090,Laptop,Sports,East,Retail,20,126.47,0.29,55.02,52,28,4,249,0,344,65,1795.87,695.47
2025-10-07,1151,2062,Shoe,Food,West,Online,8,49.78,0.05,246.16,34,45,3,156,1,326,95,378.33,-1590.95
2025-10-08,1085,2033,Shoe,Electronics,North,Retail,49,317.3,0.11,113.82,29,41,3,132,0,345,98,13837.45,8260.27
2025-10-09,1147,2085,Phone,Food,West,Online,31,174.82,0.23,91.67,53,36,4,47,1,251,72,4172.95,1331.18
2025-10-10,1112,2035,Bread,Electronics,North,Wholesale,12,339.32,0.2,249.3,69,33,1,195,0,327,82,3257.47,265.87
2025-10-11,1381,2052,Dumbbell,Sports,East,Online,21,25.74,0.17,193.36,65,25,1,103,0,465,21,448.65,-3611.91
2025-10-12,1403,2034,Rice,Sports,North,Online,30,75.37,0.16,269.99,41,19,2,328,0,148,59,1899.32,-6200.38
2025-10-13,1036,2041,Shoe,Furniture,Central,Retail,27,346.32,0.25,190.82,27,47,0,171,1,15,42,7012.98,1860.84
2025-10-14,1285,2051,Shoe,Furniture,West,Wholesale,44,114.06,0.07,223.54,47,33,1,89,0,366,78,4667.34,-5168.42
2025-10-15,1188,2047,TV,Furniture,Central,Wholesale,26,430.22,0.13,251.75,46,67,4,246,0,322,88,9731.58,3186.08
2025-10-16,1082,2082,Rice,Sports,East,Retail,33,38.71,0.05,21.15,56,14,0,58,1,320,53,1213.56,515.61
2025-10-17,1002,2058,Phone,Clothing,West,Wholesale,26,115.59,0.18,233.93,27,33,4,105,0,268,93,2464.38,-3617.8
2025-10-18,1385,2075,Shirt,Sports,East,Wholesale,26,499.29,0.08,186.04,56,42,4,180,0,117,46,11943.02,7105.98
2025-10-19,1303,2057,Desk,Food,Central,Wholesale,36,222.21,0.1,25.5,45,65,4,69,1,191,74,7199.6,6281.6
2025-10-20,1197,2023,Shoe,Sports,East,Retail,40,354.45,0.14,155.03,35,47,0,302,1,316,23,12193.08,5991.88
2025-10-21,1404,2048,Dumbbell,Sports,West,Wholesale,1,99.5,0.01,29.33,58,35,3,153,0,287,87,98.5,69.17
2025-10-22,1011,2022,Desk,Electronics,West,Online,15,308.84,0.03,222.1,67,32,4,25,0,395,91,4493.62,1162.12
2025-10-23,1234,2017,Rice,Electronics,East,Online,1,365.79,0.21,166.22,34,55,2,35,1,350,89,288.97,122.75
2025-10-24,1386,2069,Desk,Electronics,West,Wholesale,11,164.09,0.13,286.3,28,54,1,15,1,296,46,1570.34,-1578.96
2025-10-25,1195,2011,Bread,Sports,West,Retail,2,416.16,0.26,59.02,18,51,1,106,0,193,66,615.92,497.88
2025-10-26,1471,2094,Shoe,Clothing,East,Retail,1,305.67,0.21,183.78,34,59,1,218,1,488,59,241.48,57.7
2025-10-27,1119,2015,Desk,Food,Central,Retail,31,200.67,0.0,67.42,53,14,0,74,0,391,46,6220.77,4130.75
2025-10-28,1396,2091,Shirt,Food,West,Wholesale,44,283.24,0.19,186.15,53,18,2,344,0,442,26,10094.67,1904.07
2025-10-29,1020,2035,Shirt,Clothing,West,Wholesale,16,292.61,0.03,218.18,63,55,2,285,0,280,42,4541.31,1050.43
2025-10-30,1261,2033,Shoe,Clothing,West,Online,22,91.11,0.23,218.08,26,56,2,38,0,388,83,1543.4,-3254.36
2025-10-31,1293,2084,Chair,Food,West,Retail,42,207.34,0.3,245.45,62,49,2,197,0,300,48,6095.8,-4213.1
2025-11-01,1422,2016,Shirt,Furniture,East,Online,18,178.28,0.16,256.8,45,60,2,280,0,385,80,2695.59,-1926.81
2025-11-02,1256,2034,Desk,Electronics,Central,Online,47,206.44,0.2,27.8,65,53,3,275,0,425,63,7762.14,6455.54
2025-11-03,1222,2066,Laptop,Electronics,Central,Retail,17,382.94,0.07,106.26,50,71,2,174,0,249,88,6054.28,4247.86
2025-11-04,1393,2099,Shirt,Food,North,Wholesale,30,246.44,0.13,207.7,20,6,2,305,0,421,46,6432.08,201.08
2025-11-05,1226,2040,Rice,Clothing,West,Wholesale,10,470.75,0.26,152.08,68,70,0,44,1,230,31,3483.55,1962.75
2025-11-06,1053,2028,Chair,Furniture,West,Online,35,153.9,0.05,61.25,25,8,0,154,1,2,36,5117.18,2973.43
2025-11-07,1428,2047,Desk,Food,North,Online,21,213.69,0.08,168.05,67,15,2,153,0,173,56,4128.49,599.44
2025-11-08,1355,2039,Phone,Electronics,Central,Online,16,395.61,0.13,125.19,23,26,3,291,1,239,53,5506.89,3503.85
2025-11-09,1342,2070,TV,Sports,South,Online,6,277.55,0.21,120.06,69,39,2,142,0,485,55,1315.59,595.23
2025-11-10,1364,2073,Phone,Clothing,South,Retail,3,278.04,0.11,243.88,23,3,2,256,0,405,25,742.37,10.73
2025-11-11,1280,2020,Bread,Sports,Central,Online,41,36.14,0.28,125.24,46,57,2,312,1,103,51,1066.85,-4067.99
2025-11-12,1081,2001,TV,Food,West,Online,43,205.31,0.03,12.8,54,10,4,134,0,288,92,8563.48,8013.08
2025-11-13,1202,2072,Bread,Electronics,South,Wholesale,21,142.66,0.11,22.13,29,3,3,32,0,243,41,2666.32,2201.59
2025-11-14,1158,2087,TV,Furniture,East,Wholesale,13,499.67,0.21,257.59,26,46,1,26,0,287,29,5131.61,1782.94
2025-11-15,1120,2063,TV,Sports,East,Wholesale,18,161.09,0.07,288.38,58,22,2,255,0,366,48,2696.65,-2494.19
2025-11-16,1059,2067,Laptop,Furniture,North,Retail,24,443.4,0.2,208.08,66,67,1,223,0,272,30,8513.28,3519.36
2025-11-17,1494,2004,Dumbbell,Electronics,Central,Retail,27,341.35,0.05,112.49,36,65,3,56,1,119,85,8755.63,5718.4
2025-11-18,1215,2058,Rice,Sports,Central,Wholesale,4,177.05,0.02,281.89,34,19,2,293,0,337,75,694.04,-433.52
2025-11-19,1128,2025,Phone,Furniture,South,Wholesale,22,276.33,0.04,200.53,65,62,1,125,1,439,77,5836.09,1424.43
2025-11-20,1224,2047,Shirt,Furniture,West,Online,24,421.86,0.28,254.08,61,57,1,230,1,258,71,7289.74,1191.82
2025-11-21,1209,2038,Desk,Sports,Central,Online,40,442.85,0.17,230.93,49,13,3,53,0,69,80,14702.62,5465.42
2025-11-22,1370,2015,Chair,Electronics,South,Retail,45,88.59,0.24,116.85,52,16,2,101,0,432,36,3029.78,-2228.47
2025-11-23,1115,2063,Rice,Furniture,South,Retail,10,176.39,0.1,146.22,31,16,4,334,0,182,49,1587.51,125.31
2025-11-24,1209,2021,Bread,Food,Central,Online,2,174.26,0.18,59.91,66,52,3,292,0,460,91,285.79,165.97
2025-11-25,1014,2099,Laptop,Sports,South,Wholesale,40,30.6,0.15,91.14,33,41,4,357,0,246,56,1040.4,-2605.2
2025-11-26,1009,2057,Bread,Clothing,North,Online,6,303.14,0.28,234.55,38,48,2,267,1,117,24,1309.56,-97.74
2025-11-27,1040,2053,Dumbbell,Clothing,North,Retail,48,428.86,0.22,268.72,29,39,1,283,1,30,45,16056.52,3157.96
2025-11-28,1450,2046,Chair,Electronics,Central,Retail,18,196.97,0.22,218.72,41,13,3,2,0,464,89,2765.46,-1171.5
2025-11-29,1237,2014,Laptop,Food,West,Online,17,372.62,0.01,142.23,51,4,3,22,0,148,99,6271.19,3853.28
2025-11-30,1281,2076,Bread,Furniture,North,Online,38,317.57,0.16,30.52,25,43,3,66,0,15,20,10136.83,8977.07
2025-12-01,1359,2017,Dumbbell,Clothing,North,Online,45,194.07,0.14,21.8,61,46,0,212,0,272,28,7510.51,6529.51
2025-12-02,1201,2039,Desk,Electronics,Central,Retail,23,79.12,0.28,115.43,38,47,2,236,1,351,90,1310.23,-1344.66
2025-12-03,1246,2009,Desk,Food,East,Wholesale,46,357.57,0.08,141.83,65,53,0,17,1,384,83,15132.36,8608.18
2025-12-04,1278,2099,Bread,Food,South,Online,30,428.74,0.08,184.69,25,25,3,14,0,367,98,11833.22,6292.52
2025-12-05,1235,2077,Rice,Electronics,North,Retail,21,346.07,0.12,6.91,45,41,3,7,0,101,43,6395.37,6250.26
2025-12-06,1494,2079,Chair,Electronics,East,Retail,10,18.76,0.07,296.97,33,3,4,335,0,71,24,174.47,-2795.23
2025-12-07,1004,2082,Shoe,Furniture,West,Retail,43,115.95,0.04,112.36,27,13,0,222,0,192,70,4786.42,-45.06
2025-12-08,1154,2097,Rice,Electronics,East,Online,13,44.05,0.26,255.19,69,18,1,104,0,321,57,423.76,-2893.71
2025-12-09,1442,2006,Desk,Furniture,Central,Online,12,289.49,0.17,162.82,32,37,2,1,0,110,48,2883.32,929.48
2025-12-10,1029,2091,Chair,Furniture,West,Wholesale,9,380.67,0.26,43.48,21,43,1,287,0,292,65,2535.26,2143.94
2025-12-11,1109,2023,Dumbbell,Sports,West,Retail,4,64.18,0.25,240.28,43,34,1,247,0,407,71,192.54,-768.58
2025-12-12,1098,2059,Laptop,Food,East,Online,39,420.79,0.08,214.4,32,55,2,91,0,346,65,15097.95,6736.35
2025-12-13,1215,2091,TV,Food,Central,Retail,24,282.2,0.16,160.59,53,52,3,314,0,339,94,5689.15,1834.99
2025-12-14,1293,2098,Bread,Food,North,Retail,34,348.08,0.02,156.79,49,36,4,312,0,366,87,11598.03,6267.17
2025-12-15,1075,2046,Phone,Sports,East,Wholesale,39,485.99,0.27,30.81,60,54,3,214,0,317,78,13836.14,12634.55
2025-12-16,1326,2038,Chair,Furniture,North,Online,41,51.0,0.12,198.48,55,59,3,43,0,276,29,1840.08,-6297.6
2025-12-17,1146,2014,Shirt,Furniture,East,Online,5,451.6,0.12,273.82,21,52,0,74,0,105,23,1987.04,617.94
2025-12-18,1128,2072,Dumbbell,Electronics,North,Retail,15,71.79,0.09,32.51,58,19,1,242,1,36,71,979.93,492.28
2025-12-19,1341,2062,Shoe,Sports,East,Retail,4,202.55,0.14,82.74,26,12,1,49,0,290,93,696.77,365.81
2025-12-20,1042,2035,TV,Electronics,West,Wholesale,39,427.2,0.08,271.18,52,11,1,364,0,421,37,15327.94,4751.92
2025-12-21,1356,2019,Shirt,Sports,South,Wholesale,8,454.06,0.11,88.88,45,48,4,316,1,180,95,3232.91,2521.87
2025-12-22,1041,2030,Shoe,Electronics,West,Wholesale,49,258.12,0.24,197.91,54,16,4,222,0,142,70,9612.39,-85.2
2025-12-23,1422,2078,Phone,Clothing,North,Wholesale,45,301.11,0.25,162.77,64,71,4,350,0,113,42,10162.46,2837.81
2025-12-24,1034,2084,Desk,Food,Central,Wholesale,24,356.99,0.09,180.92,26,47,2,144,0,237,44,7796.66,3454.58
2025-12-25,1017,2025,Rice,Food,West,Wholesale,28,418.05,0.14,127.66,19,67,4,329,0,425,79,10066.64,6492.16
2025-12-26,1165,2040,Bread,Furniture,South,Retail,43,69.54,0.26,93.5,20,31,0,209,0,93,56,2212.76,-1807.74
2025-12-27,1153,2088,Laptop,Clothing,North,Wholesale,27,406.93,0.02,19.32,61,8,0,99,0,259,87,10767.37,10245.73
2025-12-28,1486,2014,Shoe,Food,West,Retail,1,245.83,0.27,224.56,65,61,3,188,0,106,96,179.46,-45.1
2025-12-29,1378,2026,TV,Furniture,East,Retail,34,230.81,0.07,225.1,22,44,3,114,0,243,37,7298.21,-355.19
2025-12-30,1076,2087,Chair,Clothing,Central,Online,17,217.71,0.2,202.86,27,50,3,175,1,422,48,2960.86,-487.76
2025-12-31,1087,2022,Desk,Food,North,Retail,37,259.51,0.17,194.87,45,35,3,271,0,334,49,7969.55,759.36
2026-01-01,1117,2048,Chair,Electronics,West,Retail,38,473.07,0.17,76.9,32,61,0,63,0,22,26,14920.63,11998.43
2026-01-02,1362,2083,TV,Sports,North,Wholesale,26,278.62,0.26,11.59,31,55,3,284,0,360,60,5360.65,5059.31
2026-01-03,1342,2051,Chair,Clothing,East,Retail,24,477.06,0.03,243.57,63,66,0,225,1,270,93,11105.96,5260.28
2026-01-04,1469,2003,Shoe,Furniture,South,Wholesale,39,98.34,0.1,149.89,40,14,4,161,1,473,56,3451.73,-2393.98
2026-01-05,1027,2042,Dumbbell,Clothing,West,Wholesale,21,364.83,0.16,95.52,30,4,4,36,1,139,46,6435.6,4429.68
2026-01-06,1313,2019,Chair,Furniture,North,Wholesale,30,408.0,0.24,35.07,33,17,2,141,0,465,40,9302.4,8250.3
2026-01-07,1287,2073,Rice,Clothing,North,Online,47,342.77,0.06,23.5,47,69,3,318,0,453,62,15143.58,14039.08
2026-01-08,1134,2028,Phone,Furniture,North,Wholesale,48,307.39,0.24,107.92,57,24,4,196,0,383,70,11213.59,6033.43
2026-01-09,1219,2084,Laptop,Food,South,Retail,13,286.76,0.12,242.4,25,49,4,151,0,81,90,3280.53,129.33
2026-01-10,1168,2045,Shoe,Electronics,North,Wholesale,37,431.86,0.06,276.02,34,55,1,269,0,376,32,15020.09,4807.35
2026-01-11,1098,2071,Shirt,Food,Central,Wholesale,3,412.61,0.23,269.54,47,71,1,344,1,497,72,953.13,144.51
2026-01-12,1268,2078,TV,Electronics,Central,Wholesale,32,69.92,0.03,276.4,34,23,0,40,0,437,82,2170.32,-6674.48
2026-01-13,1237,2063,Desk,Food,North,Online,35,425.81,0.15,272.78,52,12,2,238,0,343,76,12667.85,3120.55
2026-01-14,1309,2073,Shoe,Food,Central,Retail,19,212.89,0.02,160.53,18,11,1,222,0,421,44,3964.01,913.94
2026-01-15,1455,2019,Dumbbell,Clothing,West,Online,14,134.31,0.11,69.73,66,29,2,281,0,155,32,1673.5,697.28
2026-01-16,1394,2047,Desk,Sports,Central,Retail,48,436.19,0.18,240.42,41,62,4,225,0,334,56,17168.44,5628.28
2026-01-17,1173,2014,Rice,Furniture,North,Online,22,221.69,0.17,68.05,65,53,0,154,0,18,49,4048.06,2550.96
2026-01-18,1401,2038,TV,Furniture,East,Retail,17,406.1,0.12,83.83,66,48,2,280,1,68,31,6075.26,4650.15
2026-01-19,1410,2053,Desk,Furniture,West,Online,4,139.07,0.13,73.81,42,66,1,353,0,447,84,483.96,188.72
2026-01-20,1469,2061,Chair,Electronics,South,Wholesale,45,11.93,0.07,156.92,19,48,4,39,1,131,37,499.27,-6562.13
2026-01-21,1476,2036,Shoe,Furniture,North,Online,40,252.78,0.14,99.94,42,59,3,217,0,255,81,8695.63,4698.03
2026-01-22,1190,2040,Phone,Furniture,South,Online,19,59.11,0.29,50.48,31,71,4,244,0,208,43,797.39,-161.73
2026-01-23,1122,2081,TV,Clothing,East,Wholesale,37,379.64,0.26,138.69,56,57,1,109,0,9,79,10394.54,5263.01
2026-01-24,1046,2030,Bread,Food,South,Wholesale,2,145.28,0.04,262.8,68,3,1,61,0,139,36,278.94,-246.66
2026-01-25,1064,2009,Rice,Furniture,North,Retail,15,227.39,0.01,173.31,50,32,3,198,0,452,79,3376.74,777.09
2026-01-26,1130,2064,Laptop,Sports,North,Retail,2,52.65,0.28,264.11,34,8,4,276,0,134,28,75.82,-452.4
2026-01-27,1310,2033,TV,Furniture,East,Retail,11,150.46,0.16,62.78,48,30,2,172,0,254,71,1390.25,699.67
2026-01-28,1363,2052,Dumbbell,Electronics,North,Online,45,392.93,0.16,54.26,27,15,2,272,1,299,34,14852.75,12411.05
2026-01-29,1193,2089,Shoe,Electronics,East,Retail,23,84.28,0.23,174.8,23,55,4,271,0,406,96,1492.6,-2527.8
2026-01-30,1307,2014,Chair,Electronics,East,Online,10,327.11,0.09,141.68,56,38,2,42,1,257,47,2976.7,1559.9
2026-01-31,1181,2075,Laptop,Furniture,North,Online,3,459.54,0.14,199.75,42,15,4,189,0,93,28,1185.61,586.36
2026-02-01,1292,2053,Laptop,Clothing,Central,Retail,5,343.12,0.29,239.41,55,30,4,260,0,371,75,1218.08,21.03
2026-02-02,1371,2099,Rice,Sports,East,Retail,3,407.4,0.2,226.64,54,46,1,152,0,240,94,977.76,297.84
2026-02-03,1282,2059,Desk,Furniture,North,Online,38,63.4,0.05,282.97,47,64,0,131,1,236,55,2288.74,-8464.12
2026-02-04,1029,2078,Dumbbell,Clothing,Central,Wholesale,13,132.86,0.04,122.49,51,26,1,114,0,164,75,1658.09,65.72
2026-02-05,1149,2094,Desk,Clothing,East,Wholesale,42,448.32,0.06,65.88,35,67,2,222,0,324,90,17699.67,14932.71
2026-02-06,1267,2041,Chair,Furniture,Central,Online,19,360.4,0.23,167.52,41,36,0,54,0,147,39,5272.65,2089.77
2026-02-07,1296,2068,Laptop,Furniture,West,Retail,40,323.38,0.09,37.67,66,31,4,338,0,217,74,11771.03,10264.23
2026-02-08,1011,2068,Dumbbell,Clothing,West,Online,35,335.25,0.01,90.21,44,40,2,296,1,427,79,11616.41,8459.06
2026-02-09,1164,2092,Dumbbell,Clothing,Central,Online,24,212.96,0.28,66.33,44,46,3,42,0,107,54,3679.95,2088.03
2026-02-10,1113,2008,Shirt,Clothing,East,Retail,24,31.83,0.05,121.99,56,42,2,93,0,230,93,725.72,-2202.04
2026-02-11,1187,2002,Shoe,Furniture,North,Wholesale,17,394.38,0.0,37.81,38,18,0,260,1,69,20,6704.46,6061.69
2026-02-12,1295,2086,Laptop,Clothing,South,Online,40,342.57,0.07,14.39,36,36,0,281,0,220,97,12743.6,12168.0
2026-02-13,1232,2041,Laptop,Electronics,North,Wholesale,10,241.67,0.07,198.75,56,50,4,356,0,73,64,2247.53,260.03
2026-02-14,1227,2055,Dumbbell,Furniture,South,Wholesale,2,450.88,0.13,185.02,40,61,3,192,0,178,88,784.53,414.49
2026-02-15,1310,2016,Desk,Electronics,South,Retail,44,174.72,0.28,213.97,56,40,4,125,1,79,59,5535.13,-3879.55
2026-02-16,1098,2093,Laptop,Food,East,Online,23,154.22,0.26,199.81,65,3,3,296,1,353,57,2624.82,-1970.81
2026-02-17,1055,2062,Dumbbell,Furniture,Central,Online,6,437.67,0.14,38.72,61,7,3,348,0,158,43,2258.38,2026.06
2026-02-18,1111,2048,Laptop,Food,North,Wholesale,2,400.52,0.12,90.87,64,31,4,341,1,355,23,704.92,523.18
2026-02-19,1152,2030,Dumbbell,Clothing,Central,Wholesale,21,262.34,0.17,43.21,32,65,2,35,0,168,88,4572.59,3665.18
2026-02-20,1246,2012,Shirt,Clothing,West,Retail,35,74.06,0.07,253.68,60,64,1,47,0,313,32,2410.65,-6468.15
2026-02-21,1406,2035,Shoe,Sports,East,Wholesale,49,115.39,0.02,225.34,19,3,3,153,0,388,40,5541.03,-5500.63
2026-02-22,1069,2011,Dumbbell,Clothing,East,Retail,29,331.55,0.28,64.45,52,35,0,238,0,160,51,6922.76,5053.71
2026-02-23,1312,2064,Laptop,Food,West,Online,7,198.67,0.06,105.69,68,15,4,5,0,426,57,1307.25,567.42
2026-02-24,1289,2050,Chair,Clothing,North,Retail,29,419.87,0.06,290.15,37,21,2,125,1,402,51,11445.66,3031.31
2026-02-25,1250,2085,Shoe,Furniture,West,Wholesale,37,475.48,0.14,180.28,45,62,3,328,0,31,98,15129.77,8459.41
2026-02-26,1036,2021,Shirt,Clothing,North,Online,23,404.76,0.15,241.34,32,28,2,87,1,120,76,7913.06,2362.24
2026-02-27,1239,2069,Dumbbell,Sports,South,Retail,33,195.0,0.01,83.05,33,4,4,3,0,214,67,6370.65,3630.0
2026-02-28,1148,2048,Chair,Clothing,East,Online,8,396.46,0.04,66.97,50,13,0,165,0,2,49,3044.81,2509.05
2026-03-01,1467,2020,Dumbbell,Food,North,Retail,12,182.21,0.11,236.26,64,51,3,223,0,384,90,1946.0,-889.12
2026-03-02,1227,2067,Desk,Food,Central,Wholesale,46,91.88,0.21,207.33,29,48,3,349,0,227,57,3338.92,-6198.26
2026-03-03,1244,2044,Laptop,Clothing,Central,Wholesale,48,26.36,0.07,205.89,56,39,2,297,1,424,63,1176.71,-8706.01
2026-03-04,1491,2033,TV,Food,East,Online,10,199.0,0.13,168.03,56,67,4,343,0,475,45,1731.3,51.0
2026-03-05,1337,2073,Rice,Food,West,Online,15,452.74,0.17,171.26,60,58,1,341,1,47,21,5636.61,3067.71
2026-03-06,1446,2061,Phone,Sports,West,Online,24,127.1,0.27,222.03,37,2,3,25,1,166,62,2226.79,-3101.93
2026-03-07,1365,2009,Desk,Furniture,North,Retail,26,111.19,0.1,84.65,46,25,0,39,0,388,62,2601.85,400.95
2026-03-08,1491,2068,Chair,Sports,West,Wholesale,47,485.21,0.04,109.07,60,11,3,105,0,332,82,21892.68,16766.39
2026-03-09,1482,2035,Desk,Electronics,East,Online,42,22.25,0.15,262.13,66,1,3,5,0,10,92,794.32,-10215.14
2026-03-10,1201,2081,Bread,Sports,North,Online,39,395.03,0.22,96.12,20,48,1,136,0,237,77,12016.81,8268.13
2026-03-11,1154,2098,Dumbbell,Clothing,South,Online,3,167.47,0.03,166.16,65,48,1,4,0,277,67,487.34,-11.14
2026-03-12,1450,2088,Dumbbell,Furniture,West,Retail,2,28.37,0.13,212.28,22,10,4,169,0,240,24,49.36,-375.2
2026-03-13,1073,2096,Phone,Clothing,West,Online,6,459.72,0.01,299.98,19,30,3,316,0,470,95,2730.74,930.86
2026-03-14,1201,2065,Phone,Electronics,North,Online,21,78.42,0.01,133.41,40,35,3,310,0,191,54,1630.35,-1171.26
2026-03-15,1296,2008,Bread,Furniture,Central,Retail,9,280.37,0.14,131.29,43,19,2,78,0,11,35,2170.06,988.45
2026-03-16,1017,2045,Laptop,Food,West,Retail,10,144.29,0.09,253.56,43,53,2,19,0,52,68,1313.04,-1222.56
2026-03-17,1129,2087,Rice,Sports,East,Online,36,41.94,0.25,242.62,24,34,0,205,0,54,79,1132.38,-7601.94
2026-03-18,1217,2047,TV,Clothing,West,Online,3,34.46,0.18,220.67,27,32,0,355,1,308,70,84.77,-577.24
2026-03-19,1061,2040,TV,Electronics,South,Retail,41,66.62,0.14,141.65,22,6,2,324,0,20,78,2349.02,-3458.63
2026-03-20,1427,2076,Shirt,Food,West,Wholesale,24,44.97,0.12,100.56,64,13,0,33,0,18,83,949.77,-1463.67
2026-03-21,1104,2054,Shirt,Sports,Central,Retail,22,382.67,0.15,184.58,29,64,3,150,1,452,32,7155.93,3095.17
2026-03-22,1042,2076,Laptop,Food,West,Wholesale,49,247.93,0.01,263.49,49,7,1,193,0,343,45,12027.08,-883.93
2026-03-23,1025,2046,Shirt,Sports,North,Online,14,178.02,0.27,265.71,59,45,3,139,1,349,89,1819.36,-1900.58
2026-03-24,1039,2047,Shirt,Furniture,West,Online,42,215.0,0.3,37.01,48,45,2,272,0,455,22,6321.0,4766.58
2026-03-25,1291,2015,Bread,Food,Central,Wholesale,45,465.18,0.05,131.36,39,65,4,196,1,321,31,19886.44,13975.24
2026-03-26,1131,2019,Bread,Food,North,Retail,44,456.27,0.04,142.09,34,19,4,127,0,314,60,19272.84,13020.88
2026-03-27,1498,2026,Shirt,Food,East,Online,27,360.68,0.04,293.4,37,47,2,349,1,432,98,9348.83,1427.03
2026-03-28,1229,2052,Desk,Furniture,North,Wholesale,33,443.49,0.2,205.01,37,46,3,231,0,481,84,11708.14,4942.81
2026-03-29,1108,2093,Shoe,Electronics,South,Retail,22,166.63,0.2,125.14,60,29,0,44,1,58,82,2932.69,179.61
2026-03-30,1172,2022,Shoe,Sports,North,Wholesale,29,196.74,0.25,12.69,25,61,0,230,1,150,69,4279.1,3911.09
2026-03-31,1435,2021,Laptop,Food,East,Retail,19,310.72,0.23,171.79,64,65,4,216,0,258,66,4545.83,1281.82
2026-04-01,1478,2051,TV,Furniture,West,Retail,19,315.58,0.13,33.34,51,23,2,244,1,439,27,5216.54,4583.08
2026-04-02,1102,2038,Phone,Electronics,North,Retail,6,246.03,0.18,251.16,66,51,2,9,0,371,50,1210.47,-296.49
2026-04-03,1354,2020,Laptop,Sports,North,Retail,45,206.32,0.21,226.99,40,63,1,250,0,57,30,7334.68,-2879.87
2026-04-04,1012,2029,Shirt,Furniture,North,Wholesale,19,493.23,0.15,140.85,55,22,4,200,0,215,36,7965.66,5289.51
2026-04-05,1275,2051,Bread,Sports,North,Wholesale,13,412.35,0.14,131.62,45,71,2,334,1,61,46,4610.07,2899.01
2026-04-06,1101,2004,Dumbbell,Food,East,Wholesale,26,223.14,0.19,269.71,30,33,1,79,0,145,46,4699.33,-2313.13
2026-04-07,1044,2055,Desk,Electronics,Central,Wholesale,22,366.37,0.17,90.1,46,44,0,245,0,444,97,6689.92,4707.72
2026-04-08,1443,2071,Chair,Furniture,Central,Wholesale,21,142.09,0.19,78.46,25,7,4,190,0,381,75,2416.95,769.29
2026-04-09,1305,2092,Bread,Electronics,North,Retail,36,59.08,0.18,282.06,28,2,4,86,1,238,88,1744.04,-8410.12
2026-04-10,1445,2028,Shoe,Food,East,Online,2,182.69,0.22,243.73,64,17,2,271,1,292,66,285.0,-202.46
2026-04-11,1017,2004,Bread,Electronics,East,Online,47,207.46,0.19,247.08,62,65,2,262,0,181,38,7898.0,-3714.76
2026-04-12,1330,2022,Desk,Electronics,North,Wholesale,44,18.1,0.16,62.58,35,58,3,1,0,368,76,668.98,-2084.54
2026-04-13,1057,2076,Phone,Clothing,South,Wholesale,30,409.25,0.2,47.27,67,30,0,20,0,94,50,9822.0,8403.9
2026-04-14,1311,2045,Shirt,Electronics,North,Online,27,186.0,0.13,12.68,42,26,0,130,0,77,35,4369.14,4026.78
